time_published,overall_sentiment_score
20221103T180044,0.343078
20221103T180333,0.109722
20221103T181100,-0.014351
20221103T183500,0.152426
20221103T185000,0.138539
20221103T185300,-0.247029
20221103T190300,0.43667
20221103T190800,0.074842
20221103T194550,-0.031621
20221103T195000,0.452469
20221103T195800,0.457455
20221103T200345,0.185979
20221103T200500,0.151205
20221103T201000,0.381988
20221103T201027,-0.203265
20221103T201600,0.168998
20221103T203000,0.062443
20221103T203000,0.082709
20221103T205109,0.588489
20221103T205400,0.06462
20221103T210000,0.143262
20221103T210500,0.29379
20221103T212205,0.207434
20221103T214931,0.12441
20221103T221700,0.196334
20221103T221753,0.191522
20221103T222114,-0.163943
20221103T224000,0.15626
20221103T224500,0.077075
20221103T230000,0.13379
20221103T231302,0.160655
20221104T001019,-0.1609
20221104T024003,0.330797
20221104T035900,0.529699
20221104T040000,0.422158
20221104T042800,-0.138613
20221104T042939,0.144453
20221104T045900,0.085836
20221104T050058,0.04849
20221104T050058,0.083483
20221104T063727,-0.168
20221104T084623,0.307208
20221104T085138,0.420335
20221104T085413,-0.085599
20221104T090000,-0.137485
20221104T100000,0.57762
20221104T101500,0.116312
20221104T104800,0.076572
20221104T104900,0.161623
20221104T104900,0.200545
20221104T105500,0.105503
20221104T111900,0.057195
20221104T112500,0.048127
20221104T112631,0.095182
20221104T113000,0.477085
20221104T113317,-0.087717
20221104T120000,0.3555
20221104T120023,-0.034346
20221104T120900,0.325588
20221104T122200,-0.110377
20221104T123507,0.402752
20221104T130200,0.429676
20221104T131500,0.065461
20221104T133000,0.287135
20221104T133756,0.432953
20221104T140000,0.538067
20221104T140100,-0.021567
20221104T142800,0.545481
20221104T142914,0.432953
20221104T143000,-0.068031
20221104T143406,-0.089721
20221104T144046,-0.122048
20221104T145854,0.140396
20221104T150801,-0.035795
20221104T151325,0.107688
20221104T152058,0.021877
20221104T152800,-0.140288
20221104T154156,0.014851
20221104T160000,0.60393
20221104T160000,0.486663
20221104T160000,0.318142
20221104T160647,-0.056336
20221104T163040,-0.033194
20221104T164013,-0.110035
20221104T165000,0.301397
20221104T165000,0.299233
20221104T165712,0.379612
20221104T170000,0.009735
20221104T171500,0.117375
20221104T172142,0.299571
20221104T172748,-0.135996
20221104T181600,0.54063
20221104T181922,-0.111972
20221104T182209,-0.047529
20221104T182209,-0.074756
20221104T183100,0.031587
20221104T190917,0.159374
20221104T192800,0.248893
20221104T193500,0.100364
20221104T200227,0.244915
20221104T200500,0.320165
20221104T200500,0.339253
20221104T201200,0.433194
20221104T201500,0.438948
20221104T202500,0.252477
20221104T210935,-0.107408
20221104T212100,0.421004
20221104T213726,0.251672
20221104T213900,0.049066
20221104T215700,0.195587
20221104T223259,0.077554
20221104T225300,0.209823
20221104T225801,0.121664
20221104T231156,0.024319
20221104T233300,0.180774
20221105T005301,0.195865
20221105T014717,0.223543
20221105T014948,0.411602
20221105T015646,-0.294216
20221105T020050,0.085483
20221105T020932,0.458136
20221105T021744,0.08412
20221105T024131,0.409323
20221105T024747,0.174718
20221105T025052,0.361821
20221105T025537,0.314992
20221105T031653,0.275215
20221105T031706,0.205093
20221105T032329,0.076756
20221105T034548,-0.082935
20221105T035709,0.201008
20221105T040118,0.051387
20221105T040212,0.33503
20221105T040222,0.425974
20221105T040434,0.299984
20221105T041023,0.154124
20221105T044224,0.130241
20221105T045637,0.253677
20221105T045738,0.485494
20221105T055208,-0.085953
20221105T055953,0.148048
20221105T084300,-0.091805
20221105T091500,0.151746
20221105T095642,-0.115965
20221105T101500,-0.053071
20221105T104700,0.157282
20221105T105115,-0.214075
20221105T112300,0.109097
20221105T113044,0.285766
20221105T113500,0.096707
20221105T115000,0.167725
20221105T115500,0.120592
20221105T120000,0.156347
20221105T120011,0.240819
20221105T123400,0.14255
20221105T124000,0.024357
20221105T132351,0.10109
